ERROR_CODE,MODEL_NAME,PAIR_REPAIRING,MATERIAL_REPAIR_SAME_TIME,COUNT,PROBABILITY
4C03,EDC41,組合,BRK__LCD PANEL,1,0.024390243902439025
4C03,EDC41,組合,BRK__LCD PANEL__MB,1,0.024390243902439025
4C03,EDC41,組合,CAMERA__LCD PANEL__MB,1,0.024390243902439025
4C03,EDC41,組合,KB__LOGIC UPPER,1,0.024390243902439025
4C03,EDC41,組合,LCD PANEL__RAM,1,0.024390243902439025
4C04,EDC41,單一,MB,31,0.5636363636363636
4C04,EDC41,單一,LCD PANEL,21,0.38181818181818183
4C04,EDC41,單一,RAM,3,0.05454545454545454
4C04,EDC41,組合,LCD PANEL__MB,2,0.2857142857142857
4C04,EDC41,組合,BEZEL__EDP CABLE__LCD PANEL__MB,1,0.14285714285714285
4C04,EDC41,組合,LCD PANEL__RAM,1,0.14285714285714285
4C04,EDC41,組合,LCD PANEL__MB__RAM,1,0.14285714285714285
4C04,EDC41,組合,EDP CABLE__LCD PANEL__MB,1,0.14285714285714285
4C04,EDC41,組合,BEZEL__LCD PANEL,1,0.14285714285714285
4C05,EDC41,單一,LCD PANEL,4,1.0
4C06,EDC41,單一,LCD PANEL,45,0.4838709677419355
4C06,EDC41,單一,MB,34,0.3655913978494624
4C06,EDC41,單一,EDP CABLE,11,0.11827956989247312
4C06,EDC41,單一,KB,2,0.021505376344086023
4C06,EDC41,單一,BEZEL,1,0.010752688172043012
4C06,EDC41,組合,LCD PANEL__MB,7,0.4666666666666667
4C06,EDC41,組合,EDP CABLE__LCD PANEL__MB,4,0.26666666666666666
4C06,EDC41,組合,EDP CABLE__MB,3,0.2
4C06,EDC41,組合,EDP CABLE__LCD PANEL,1,0.06666666666666667
4C07,EDC41,單一,LCD PANEL,9,0.9
4C07,EDC41,單一,EDP CABLE,1,0.1
4C08,EDC41,單一,LCD PANEL,3,0.75
4C08,EDC41,單一,MB,1,0.25
4C09,EDC41,單一,MB,84,0.5283018867924528
4C09,EDC41,單一,LCD PANEL,49,0.3081761006289308
4C09,EDC41,單一,EDP CABLE,21,0.1320754716981132
4C09,EDC41,單一,CAMERA,2,0.012578616352201259
4C09,EDC41,單一,FAN,1,0.006289308176100629
4C09,EDC41,單一,RAM,1,0.006289308176100629
4C09,EDC41,單一,BATT,1,0.006289308176100629
4C09,EDC41,組合,LCD PANEL__MB,35,0.5645161290322581
4C09,EDC41,組合,EDP CABLE__MB,11,0.1774193548387097
4C09,EDC41,組合,EDP CABLE__LCD PANEL__MB,6,0.0967741935483871
4C09,EDC41,組合,EDP CABLE__LCD PANEL,6,0.0967741935483871
4C09,EDC41,組合,BATT__LCD PANEL__MB,1,0.016129032258064516
4C09,EDC41,組合,MB__RAM,1,0.016129032258064516
4C09,EDC41,組合,BRK__EDP CABLE__LCD PANEL__MB,1,0.016129032258064516
4C09,EDC41,組合,BATT__EDP CABLE,1,0.016129032258064516
4D01,EDC41,單一,MB,166,0.9940119760479041
4D01,EDC41,單一,KB,1,0.005988023952095809
4D02,EDC41,單一,MB,1,1.0
4D03,EDC41,單一,MB,124,0.992
4D03,EDC41,單一,FPRINT,1,0.008
4D04,EDC41,單一,MB,1,1.0
4D05,EDC41,單一,MB,9,1.0
4D06,EDC41,單一,MB,1,1.0
4D07,EDC41,單一,MB,17,1.0
4D07,EDC41,組合,LCD PANEL__MB,1,1.0
4D08,EDC41,單一,MB,1,1.0
4D09,EDC41,單一,MB,89,0.4972067039106145
4D09,EDC41,單一,EDP CABLE,67,0.3743016759776536
4D09,EDC41,單一,CAMERA,21,0.11731843575418995
4D09,EDC41,單一,LCD PANEL,1,0.00558659217877095
4D09,EDC41,單一,BEZEL,1,0.00558659217877095
4D09,EDC41,組合,EDP CABLE__MB,15,0.5
4D09,EDC41,組合,CAMERA__EDP CABLE,6,0.2
4D09,EDC41,組合,CAMERA__MB,3,0.1
4D09,EDC41,組合,CAMERA__EDP CABLE__MB,3,0.1
4D09,EDC41,組合,LCD PANEL__MB,1,0.03333333333333333
4D09,EDC41,組合,EDP CABLE__LCD PANEL,1,0.03333333333333333
4D09,EDC41,組合,CAMERA__LCD PANEL__MB,1,0.03333333333333333
4D10,EDC41,單一,MB,49,0.5975609756097561
4D10,EDC41,單一,EDP CABLE,27,0.32926829268292684
4D10,EDC41,單一,CAMERA,6,0.07317073170731707
4D10,EDC41,組合,EDP CABLE__MB,6,0.375
4D10,EDC41,組合,CAMERA__EDP CABLE,4,0.25
4D10,EDC41,組合,CAMERA__EDP CABLE__MB,3,0.1875
4D10,EDC41,組合,MB__TOUCH PAD,1,0.0625
4D10,EDC41,組合,EDP CABLE__TOUCH PAD,1,0.0625
4D10,EDC41,組合,CAMERA__LCD PANEL__MB,1,0.0625
4D11,EDC41,單一,MB,1,1.0
4D13,EDC41,單一,MB,1,1.0
4D39,EDC41,單一,MB,25,0.625
4D39,EDC41,單一,EDP CABLE,12,0.3
4D39,EDC41,單一,CAMERA,2,0.05
4D39,EDC41,單一,FPRINT,1,0.025
4D39,EDC41,組合,EDP CABLE__MB,4,0.6666666666666666
4D39,EDC41,組合,CAMERA__EDP CABLE,1,0.16666666666666666
4D39,EDC41,組合,CAMERA__EDP CABLE__MB,1,0.16666666666666666
4E01,EDC41,單一,MB,206,0.9716981132075472
4E01,EDC41,單一,RAM,3,0.014150943396226415
4E01,EDC41,單一,WLAN,1,0.0047169811320754715
4E01,EDC41,單一,FPRINT,1,0.0047169811320754715
4E01,EDC41,單一,CABLE,1,0.0047169811320754715
4E01,EDC41,組合,BATT__MB,3,0.75
4E01,EDC41,組合,MB__USH/B,1,0.25
4E02,EDC41,單一,MB,160,0.9580838323353293
4E02,EDC41,單一,BATT,7,0.041916167664670656
4E02,EDC41,組合,BATT__MB,7,1.0
4E03,EDC41,單一,MB,404,0.9901960784313726
4E03,EDC41,單一,WLAN,1,0.0024509803921568627
4E03,EDC41,單一,RAM,1,0.0024509803921568627
4E03,EDC41,單一,LCD PANEL,1,0.0024509803921568627
4E03,EDC41,單一,FPRINT,1,0.0024509803921568627
4E03,EDC41,組合,LCD PANEL__MB,2,0.6666666666666666
4E03,EDC41,組合,MB__USH/B,1,0.3333333333333333
4E04,EDC41,單一,MB,267,0.985239852398524
4E04,EDC41,單一,WLAN,2,0.007380073800738007
4E04,EDC41,單一,FPRINT,1,0.0036900369003690036
4E04,EDC41,單一,RAM,1,0.0036900369003690036
4E04,EDC41,組合,EDP CABLE__MB,1,1.0
4E05,EDC41,單一,MB,108,0.9908256880733946
4E05,EDC41,單一,BATT,1,0.009174311926605505
4E06,EDC41,單一,SMART CARD,40,0.5263157894736842
4E06,EDC41,單一,MB,24,0.3157894736842105
4E06,EDC41,單一,USH/B,8,0.10526315789473684
4E06,EDC41,單一,FPRINT,3,0.039473684210526314
4E06,EDC41,單一,RFID,1,0.013157894736842105
4E06,EDC41,組合,SMART CARD__USH/B,6,0.3333333333333333
4E06,EDC41,組合,MB__SMART CARD,5,0.2777777777777778
4E06,EDC41,組合,MB__SMART CARD__USH/B,2,0.1111111111111111
4E06,EDC41,組合,MB__USH/B,1,0.05555555555555555
4E06,EDC41,組合,FFC__MB__USH/B,1,0.05555555555555555
4E06,EDC41,組合,FFC__SMART CARD__USH/B,1,0.05555555555555555
4E06,EDC41,組合,FFC__USH/B,1,0.05555555555555555
4E06,EDC41,組合,LOGIC UPPER__SMART CARD__USH/B,1,0.05555555555555555
4E07,EDC41,單一,RFID,7,0.3684210526315789
4E07,EDC41,單一,MB,4,0.21052631578947367
4E07,EDC41,單一,USH/B,4,0.21052631578947367
4E07,EDC41,單一,LOGIC UPPER,1,0.05263157894736842
4E07,EDC41,單一,TOUCH PAD,1,0.05263157894736842
4E07,EDC41,單一,FFC,1,0.05263157894736842
4E07,EDC41,單一,SIM CARD,1,0.05263157894736842
4E07,EDC41,組合,MB__RFID,3,0.6
4E07,EDC41,組合,RFID__USH/B,2,0.4
4E08,EDC41,單一,SIM CARD,53,0.8833333333333333
4E08,EDC41,單一,MB,6,0.1
4E08,EDC41,單一,BIG DOOR,1,0.016666666666666666
4E08,EDC41,組合,MB__SIM CARD,11,0.9166666666666666
4E08,EDC41,組合,SIM CARD__WWAN,1,0.08333333333333333
4E09,EDC41,單一,MB,19,1.0
4E10,EDC41,單一,MB,149,1.0
4F01,EDC41,單一,MB,35,0.9722222222222222
4F01,EDC41,單一,RAM,1,0.027777777777777776
4F02,EDC41,單一,MB,30,1.0
4F02,EDC41,組合,LCD PANEL__MB,1,1.0
4F03,EDC41,單一,MB,50,1.0
4F04,EDC41,單一,MB,5,1.0
4F05,EDC41,單一,MB,22,0.7586206896551724
4F05,EDC41,單一,KB,4,0.13793103448275862
4F05,EDC41,單一,EDP CABLE,2,0.06896551724137931
4F05,EDC41,單一,FFC,1,0.034482758620689655
4F05,EDC41,組合,KB__MB,2,0.6666666666666666
4F05,EDC41,組合,EDP CABLE__MB,1,0.3333333333333333
4F08,EDC41,單一,KB,249,0.9087591240875912
4F08,EDC41,單一,MB,10,0.0364963503649635
4F08,EDC41,單一,TOUCH PAD,4,0.014598540145985401
4F08,EDC41,單一,BATT,2,0.0072992700729927005
4F08,EDC41,單一,LOGIC UPPER,2,0.0072992700729927005
4F08,EDC41,單一,RAM,2,0.0072992700729927005
4F08,EDC41,單一,FPRINT,1,0.0036496350364963502
4F08,EDC41,單一,HDD,1,0.0036496350364963502
4F08,EDC41,單一,LCD PANEL,1,0.0036496350364963502
4F08,EDC41,單一,RFID,1,0.0036496350364963502
4F08,EDC41,單一,USH/B,1,0.0036496350364963502
4F08,EDC41,組合,KB__MB,8,0.47058823529411764
4F08,EDC41,組合,KB__TOUCH PAD,5,0.29411764705882354
4F08,EDC41,組合,KB__LOGIC UPPER,2,0.11764705882352941
4F08,EDC41,組合,FFC__KB,1,0.058823529411764705
4F08,EDC41,組合,MB__TOUCH PAD,1,0.058823529411764705
4F09,EDC41,單一,KB,19,0.8260869565217391
4F09,EDC41,單一,MB,3,0.13043478260869565
4F09,EDC41,單一,FPRINT,1,0.043478260869565216
4F09,EDC41,組合,KB__MB,1,1.0
4F10,EDC41,單一,EDP CABLE,3,0.6
4F10,EDC41,單一,MB,2,0.4
4F10,EDC41,組合,CAMERA__EDP CABLE,1,0.5
4F10,EDC41,組合,EDP CABLE__MB,1,0.5
4F11,EDC41,單一,CAMERA,1,0.3333333333333333
4F11,EDC41,單一,EDP CABLE,1,0.3333333333333333
4F11,EDC41,單一,MB,1,0.3333333333333333
4F12,EDC41,單一,MB,7,0.4375
4F12,EDC41,單一,KB,4,0.25
4F12,EDC41,單一,LCD PANEL,4,0.25
4F12,EDC41,單一,LOGIC UPPER,1,0.0625
4F12,EDC41,組合,LCD PANEL__MB,2,0.6666666666666666
4F12,EDC41,組合,KB__MB,1,0.3333333333333333
4F14,EDC41,單一,MB,1,1.0
4F16,EDC41,單一,MB,1,1.0
4F19,EDC41,單一,MB,2,1.0
4F20,EDC41,單一,MB,1,1.0
4F23,EDC41,單一,KB,27,0.84375
4F23,EDC41,單一,MB,5,0.15625
4F23,EDC41,組合,KB__MB,4,0.8
4F23,EDC41,組合,KB__TOUCH PAD,1,0.2
4G01,EDC41,單一,MB,55,0.859375
4G01,EDC41,單一,SPK,6,0.09375
4G01,EDC41,單一,KB,2,0.03125
4G01,EDC41,單一,FPRINT,1,0.015625
4G01,EDC41,組合,MB__SPK,3,1.0
4G02,EDC41,單一,MB,7,0.7777777777777778
4G02,EDC41,單一,SPK,1,0.1111111111111111
4G02,EDC41,單一,EDP CABLE,1,0.1111111111111111
4G02,EDC41,組合,EDP CABLE__MB,1,1.0
4G03,EDC41,單一,MB,89,0.478494623655914
4G03,EDC41,單一,EDP CABLE,76,0.40860215053763443
4G03,EDC41,單一,CAMERA,19,0.10215053763440861
4G03,EDC41,單一,SPK,1,0.005376344086021506
4G03,EDC41,單一,LCD PANEL,1,0.005376344086021506
4G03,EDC41,組合,EDP CABLE__MB,10,0.3333333333333333
4G03,EDC41,組合,CAMERA__EDP CABLE,8,0.26666666666666666
4G03,EDC41,組合,EDP CABLE__LCD PANEL,2,0.06666666666666667
4G03,EDC41,組合,CAMERA__MB,2,0.06666666666666667
4G03,EDC41,組合,LCD PANEL__MB,2,0.06666666666666667
4G03,EDC41,組合,MB__WLAN,1,0.03333333333333333
4G03,EDC41,組合,MB__SPK,1,0.03333333333333333
4G03,EDC41,組合,BRK__EDP CABLE__LCD PANEL__MB,1,0.03333333333333333
4G03,EDC41,組合,CAMERA__EDP CABLE__MB,1,0.03333333333333333
4G03,EDC41,組合,CAMERA__LCD PANEL,1,0.03333333333333333
4G03,EDC41,組合,EDP CABLE__SPK,1,0.03333333333333333
4G04,EDC41,單一,MB,1,1.0
4G05,EDC41,單一,MB,85,1.0
4G05,EDC41,組合,CAMERA__MB,1,1.0
4G09,EDC41,單一,MB,2,1.0
4G09,EDC41,組合,HDD__MB,1,1.0
4H01,EDC41,單一,MB,22,1.0
4H02,EDC41,單一,MB,7,0.7
4H02,EDC41,單一,TOUCH PAD,2,0.2
4H02,EDC41,單一,LOGIC UPPER,1,0.1
4H02,EDC41,組合,LOGIC UPPER__MB,1,1.0
4H03,EDC41,單一,MB,3,0.6
4H03,EDC41,單一,EDP CABLE,1,0.2
4H03,EDC41,單一,FPRINT,1,0.2
4H04,EDC41,單一,MB,9,1.0
4H05,EDC41,單一,MB,108,0.6
4H05,EDC41,單一,WLAN,58,0.32222222222222224
4H05,EDC41,單一,ANTENNA,12,0.06666666666666667
4H05,EDC41,單一,CAMERA,1,0.005555555555555556
4H05,EDC41,單一,WWAN,1,0.005555555555555556
4H05,EDC41,組合,MB__WLAN,22,0.7586206896551724
4H05,EDC41,組合,ANTENNA__WLAN,4,0.13793103448275862
4H05,EDC41,組合,LCD PANEL__MB,3,0.10344827586206896
4H06,EDC41,單一,RAM,24,0.9230769230769231
4H06,EDC41,單一,MB,2,0.07692307692307693
4H06,EDC41,組合,MB__RAM,1,1.0
4H07,EDC41,單一,HDD,68,0.918918918918919
4H07,EDC41,單一,MB,6,0.08108108108108109
4H07,EDC41,組合,HDD__MB,16,0.9411764705882353
4H07,EDC41,組合,HDD CABLE__MB,1,0.058823529411764705
4H08,EDC41,單一,MB,5,1.0
4H09,EDC41,單一,MB,22,1.0
4H10,EDC41,單一,BATT,3,0.5
4H10,EDC41,單一,MB,3,0.5
4H10,EDC41,組合,BATT__MB,2,1.0
4H11,EDC41,單一,LCD PANEL,3,1.0
4H12,EDC41,單一,MB,66,0.8354430379746836
4H12,EDC41,單一,WLAN,13,0.16455696202531644
4H12,EDC41,組合,MB__WLAN,9,0.9
4H12,EDC41,組合,WLAN__WWAN,1,0.1
4H13,EDC41,單一,MB,4,1.0
4H14,EDC41,單一,MB,15,1.0
4H63,EDC41,單一,ANTENNA,2,1.0
4H67,EDC41,單一,MB,1,1.0
4H70,EDC41,單一,MB,2,0.4
4H70,EDC41,單一,WLAN,2,0.4
4H70,EDC41,單一,ANTENNA,1,0.2
4H71,EDC41,單一,EDP CABLE,21,0.4883720930232558
4H71,EDC41,單一,CAMERA,14,0.32558139534883723
4H71,EDC41,單一,MB,8,0.18604651162790697
4H71,EDC41,組合,CAMERA__EDP CABLE,3,0.42857142857142855
4H71,EDC41,組合,CAMERA__MB,2,0.2857142857142857
4H71,EDC41,組合,EDP CABLE__MB,2,0.2857142857142857
4H72,EDC41,單一,MB,3,1.0
4H72,EDC41,組合,KB__MB,1,1.0
4H76,EDC41,單一,MB,4,0.4
4H76,EDC41,單一,EDP CABLE,4,0.4
4H76,EDC41,單一,CAMERA,2,0.2
4H76,EDC41,組合,CAMERA__MB,1,1.0
4H77,EDC41,單一,MB,1,1.0
4I01,EDC41,單一,MB,134,0.9781021897810219
4I01,EDC41,單一,HDD,2,0.014598540145985401
4I01,EDC41,單一,TOUCH PAD,1,0.0072992700729927005
4I01,EDC41,組合,HDD__MB,15,0.9375
4I01,EDC41,組合,BATT__MB,1,0.0625
4I02,EDC41,單一,MB,142,0.8930817610062893
4I02,EDC41,單一,HDD,17,0.1069182389937107
4I02,EDC41,組合,HDD__MB,10,0.7692307692307693
4I02,EDC41,組合,MB__RAM,2,0.15384615384615385
4I02,EDC41,組合,MB__USH/B,1,0.07692307692307693
4I03,EDC41,單一,MB,12,1.0
4I04,EDC41,單一,MB,270,0.7803468208092486
4I04,EDC41,單一,HDD,49,0.1416184971098266
4I04,EDC41,單一,RAM,18,0.05202312138728324
4I04,EDC41,單一,WLAN,7,0.02023121387283237
4I04,EDC41,單一,KB,1,0.002890173410404624
4I04,EDC41,單一,USH/B,1,0.002890173410404624
4I04,EDC41,組合,HDD__MB,25,0.7352941176470589
4I04,EDC41,組合,MB__RAM,5,0.14705882352941177
4I04,EDC41,組合,MB__WWAN,2,0.058823529411764705
4I04,EDC41,組合,HDD__MB__RAM,1,0.029411764705882353
4I04,EDC41,組合,HDD__RAM,1,0.029411764705882353
4I05,EDC41,單一,MB,7,1.0
4I06,EDC41,單一,MB,8,1.0
4I07,EDC41,單一,MB,165,0.9375
4I07,EDC41,單一,RAM,5,0.028409090909090908
4I07,EDC41,單一,EDP CABLE,3,0.017045454545454544
4I07,EDC41,單一,LCD PANEL,2,0.011363636363636364
4I07,EDC41,單一,HDD,1,0.005681818181818182
4I07,EDC41,組合,HDD__MB,3,0.2727272727272727
4I07,EDC41,組合,EDP CABLE__LCD PANEL__MB,2,0.18181818181818182
4I07,EDC41,組合,EDP CABLE__MB,2,0.18181818181818182
4I07,EDC41,組合,LCD PANEL__MB,2,0.18181818181818182
4I07,EDC41,組合,MB__RAM,2,0.18181818181818182
4I08,EDC41,單一,MB,46,1.0
4I09,EDC41,單一,MB,126,0.6774193548387096
4I09,EDC41,單一,HDD,55,0.2956989247311828
4I09,EDC41,單一,USH/B,3,0.016129032258064516
4I09,EDC41,單一,RAM,2,0.010752688172043012
4I09,EDC41,組合,HDD__MB,2,0.3333333333333333
4I09,EDC41,組合,FPRINT__MB__USH/B,1,0.16666666666666666
4I09,EDC41,組合,KB__MB,1,0.16666666666666666
4I09,EDC41,組合,LCD PANEL__MB,1,0.16666666666666666
4I09,EDC41,組合,LOGIC UPPER__MB,1,0.16666666666666666
4I10,EDC41,單一,USH/B,36,0.7058823529411765
4I10,EDC41,單一,MB,11,0.21568627450980393
4I10,EDC41,單一,FPRINT,2,0.0392156862745098
4I10,EDC41,單一,FFC,1,0.0196078431372549
4I10,EDC41,單一,RAM,1,0.0196078431372549
4I10,EDC41,組合,FPRINT__USH/B,3,0.375
4I10,EDC41,組合,FPRINT__MB,3,0.375
4I10,EDC41,組合,MB__USH/B,1,0.125
4I10,EDC41,組合,FPRINT__MB__USH/B,1,0.125
4I11,EDC41,單一,MB,51,1.0
4I12,EDC41,單一,MB,26,0.5416666666666666
4I12,EDC41,單一,HDD,22,0.4583333333333333
4I12,EDC41,組合,HDD__MB,1,1.0
4I13,EDC41,單一,MB,17,1.0
4I14,EDC41,單一,HDD,92,0.7022900763358778
4I14,EDC41,單一,MB,36,0.2748091603053435
4I14,EDC41,單一,RAM,2,0.015267175572519083
4I14,EDC41,單一,BIG DOOR,1,0.007633587786259542
4I14,EDC41,組合,HDD__MB,16,1.0
4I15,EDC41,單一,MB,26,0.8666666666666667
4I15,EDC41,單一,HDD,4,0.13333333333333333
4I15,EDC41,組合,BATT__HDD__MB,1,1.0
4I16,EDC41,單一,RAM,51,0.75
4I16,EDC41,單一,MB,17,0.25
4I16,EDC41,組合,MB__RAM,1,1.0
4I17,EDC41,單一,MB,39,0.9285714285714286
4I17,EDC41,單一,RAM,2,0.047619047619047616
4I17,EDC41,單一,LCD PANEL,1,0.023809523809523808
4I17,EDC41,組合,FPRINT__MB,1,0.25
4I17,EDC41,組合,MB__RAM,1,0.25
4I17,EDC41,組合,MB__WLAN,1,0.25
4I17,EDC41,組合,BATT__KB__MB,1,0.25
4I18,EDC41,單一,HDD,17,0.53125
4I18,EDC41,單一,MB,15,0.46875
4I18,EDC41,組合,HDD__MB,1,1.0
4I19,EDC41,單一,MB,4,1.0
4I20,EDC41,單一,MB,6,1.0
4I21,EDC41,單一,MB,57,1.0
4I21,EDC41,組合,BEZEL__MB,1,1.0
4I23,EDC41,單一,MB,86,0.6564885496183206
4I23,EDC41,單一,WLAN,38,0.2900763358778626
4I23,EDC41,單一,ANTENNA,6,0.04580152671755725
4I23,EDC41,單一,LOGIC UPPER,1,0.007633587786259542
4I23,EDC41,組合,MB__WLAN,13,0.6842105263157895
4I23,EDC41,組合,ANTENNA__WLAN,5,0.2631578947368421
4I23,EDC41,組合,ANTENNA__MB,1,0.05263157894736842
4I24,EDC41,單一,ANTENNA,2,1.0
4I25,EDC41,單一,ANTENNA,12,0.8571428571428571
4I25,EDC41,單一,WWAN,1,0.07142857142857142
4I25,EDC41,單一,WLAN,1,0.07142857142857142
4I25,EDC41,組合,ANTENNA__WWAN,2,1.0
4I26,EDC41,單一,ANTENNA,53,0.8688524590163934
4I26,EDC41,單一,WWAN,7,0.11475409836065574
4I26,EDC41,單一,WLAN,1,0.01639344262295082
4I26,EDC41,組合,ANTENNA__WWAN,3,0.75
4I26,EDC41,組合,MB__WWAN,1,0.25
4I27,EDC41,單一,ANTENNA,118,0.8428571428571429
4I27,EDC41,單一,WLAN,10,0.07142857142857142
4I27,EDC41,單一,WWAN,6,0.04285714285714286
4I27,EDC41,單一,MB,4,0.02857142857142857
4I27,EDC41,單一,LCD PANEL,1,0.007142857142857143
4I27,EDC41,單一,BEZEL,1,0.007142857142857143
4I27,EDC41,組合,ANTENNA__WWAN,5,0.45454545454545453
4I27,EDC41,組合,ANTENNA__WLAN,3,0.2727272727272727
4I27,EDC41,組合,ANTENNA__MB,2,0.18181818181818182
4I27,EDC41,組合,MB__WLAN,1,0.09090909090909091
4I29,EDC41,單一,WWAN,23,0.6571428571428571
4I29,EDC41,單一,ANTENNA,7,0.2
4I29,EDC41,單一,MB,4,0.11428571428571428
4I29,EDC41,單一,RAM,1,0.02857142857142857
4I29,EDC41,組合,MB__WWAN,8,0.8
4I29,EDC41,組合,SIM CARD__WWAN,1,0.1
4I29,EDC41,組合,ANTENNA__MB,1,0.1
4I30,EDC41,單一,EDP CABLE,42,0.6268656716417911
4I30,EDC41,單一,MB,13,0.19402985074626866
4I30,EDC41,單一,LCD PANEL,8,0.11940298507462686
4I30,EDC41,單一,CAMERA,2,0.029850746268656716
4I30,EDC41,單一,BEZEL,1,0.014925373134328358
4I30,EDC41,單一,RAM,1,0.014925373134328358
4I30,EDC41,組合,EDP CABLE__LCD PANEL__MB,4,0.4
4I30,EDC41,組合,EDP CABLE__MB,3,0.3
4I30,EDC41,組合,LCD PANEL__MB,1,0.1
4I30,EDC41,組合,EDP CABLE__LCD PANEL,1,0.1
4I30,EDC41,組合,BRK__MB,1,0.1
4I31,EDC41,單一,HDD,21,0.75
4I31,EDC41,單一,MB,6,0.21428571428571427
4I31,EDC41,單一,HDD CABLE,1,0.03571428571428571
4I32,EDC41,單一,MB,38,1.0
4I33,EDC41,單一,RFID,1,1.0
4I34,EDC41,單一,MB,63,1.0
4I35,EDC41,單一,MB,9,1.0
4I36,EDC41,單一,MB,4,1.0
4I37,EDC41,單一,MB,249,1.0
4I38,EDC41,單一,MB,41,0.9761904761904762
4I38,EDC41,單一,FAN,1,0.023809523809523808
4I39,EDC41,單一,MB,25,1.0
4I40,EDC41,單一,MB,21,0.7777777777777778
4I40,EDC41,單一,HDD,6,0.2222222222222222
4I40,EDC41,組合,HDD__MB,1,0.5
4I40,EDC41,組合,FPRINT__MB__USH/B,1,0.5
4I41,EDC41,單一,HDD,5,1.0
4I42,EDC41,單一,EDP CABLE,20,0.5882352941176471
4I42,EDC41,單一,MB,8,0.23529411764705882
4I42,EDC41,單一,FAN,1,0.029411764705882353
4I42,EDC41,單一,FPRINT,1,0.029411764705882353
4I42,EDC41,單一,RAM,1,0.029411764705882353
4I42,EDC41,單一,USH/B,1,0.029411764705882353
4I42,EDC41,單一,WWAN,1,0.029411764705882353
4I42,EDC41,單一,BEZEL,1,0.029411764705882353
4I42,EDC41,組合,EDP CABLE__MB,2,0.6666666666666666
4I42,EDC41,組合,EDP CABLE__FPRINT__MB,1,0.3333333333333333
4I43,EDC41,單一,RAM,5,0.7142857142857143
4I43,EDC41,單一,MB,2,0.2857142857142857
4I44,EDC41,單一,RAM,46,0.8070175438596491
4I44,EDC41,單一,MB,10,0.17543859649122806
4I44,EDC41,單一,HDD,1,0.017543859649122806
4I44,EDC41,組合,MB__RAM,2,0.6666666666666666
4I44,EDC41,組合,RAM__WWAN,1,0.3333333333333333
4I45,EDC41,單一,USH/B,26,0.7647058823529411
4I45,EDC41,單一,MB,5,0.14705882352941177
4I45,EDC41,單一,FPRINT,3,0.08823529411764706
4I45,EDC41,組合,FPRINT__USH/B,1,0.5
4I45,EDC41,組合,FPRINT__MB,1,0.5
4I46,EDC41,單一,MB,11,1.0
4I46,EDC41,組合,MB__TOUCH PAD,1,0.5
4I46,EDC41,組合,FFC__MB,1,0.5
4I47,EDC41,單一,MB,48,0.8275862068965517
4I47,EDC41,單一,BATT,8,0.13793103448275862
4I47,EDC41,單一,CAMERA,1,0.017241379310344827
4I47,EDC41,單一,CABLE,1,0.017241379310344827
4I47,EDC41,組合,BATT__MB,9,0.75
4I47,EDC41,組合,CABLE__MB,1,0.08333333333333333
4I47,EDC41,組合,FFC__MB,1,0.08333333333333333
4I47,EDC41,組合,LCD PANEL__MB,1,0.08333333333333333
4I48,EDC41,單一,MB,62,0.7380952380952381
4I48,EDC41,單一,BATT,19,0.2261904761904762
4I48,EDC41,單一,CABLE,2,0.023809523809523808
4I48,EDC41,單一,DC IN CABLE,1,0.011904761904761904
4I48,EDC41,組合,BATT__MB,11,1.0
4I49,EDC41,單一,HDD,205,0.740072202166065
4I49,EDC41,單一,MB,66,0.23826714801444043
4I49,EDC41,單一,RAM,2,0.007220216606498195
4I49,EDC41,單一,KB,2,0.007220216606498195
4I49,EDC41,單一,BEZEL,1,0.0036101083032490976
4I49,EDC41,單一,HDD CABLE,1,0.0036101083032490976
4I49,EDC41,組合,HDD__MB,57,0.9661016949152542
4I49,EDC41,組合,HDD__RAM,1,0.01694915254237288
4I49,EDC41,組合,BATT__MB,1,0.01694915254237288
4J01,EDC41,單一,SPK,1,0.5
4J01,EDC41,單一,MB,1,0.5
4J02,EDC41,單一,MB,35,0.6862745098039216
4J02,EDC41,單一,EDP CABLE,11,0.21568627450980393
4J02,EDC41,單一,CAMERA,3,0.058823529411764705
4J02,EDC41,單一,LCD PANEL,1,0.0196078431372549
4J02,EDC41,單一,BEZEL,1,0.0196078431372549
4J02,EDC41,組合,CAMERA__EDP CABLE,4,0.5
4J02,EDC41,組合,CAMERA__LCD PANEL,1,0.125
4J02,EDC41,組合,LCD PANEL__MB,1,0.125
4J02,EDC41,組合,EDP CABLE__MB,1,0.125
4J02,EDC41,組合,CAMERA__MB,1,0.125
4J03,EDC41,單一,MB,14,1.0
4J04,EDC41,單一,MB,7,1.0
4J109,EDC41,單一,MB,1,1.0
4J15,EDC41,單一,CAMERA,1,1.0
4J15,EDC41,組合,CAMERA__EDP CABLE,1,1.0
4J16,EDC41,單一,MB,2,1.0
4J29,EDC41,單一,MB,3,1.0
4J30,EDC41,單一,MB,4,1.0
4J30,EDC41,組合,HDD__MB__RAM,1,1.0
4J33,EDC41,單一,MB,1,1.0
4J36,EDC41,單一,MB,1,1.0
4K01,EDC41,單一,MB,2,1.0
4K02,EDC41,單一,MB,10,0.6666666666666666
4K02,EDC41,單一,RAM,5,0.3333333333333333
4K03,EDC41,單一,MB,1,1.0
4K04,EDC41,單一,MB,4,1.0
4K06,EDC41,單一,MB,4,1.0
